example_id,question,reference_answers,baseline_answer,por_candidate,por_candidates_json,por_primary_candidate,por_sample_count,por_mode,threshold,threshold_label,threshold_value,drift,coherence,instability_score,semantic_agreement_score,semantic_agreement_risk,self_check_label,self_check_risk,risk_v2,decision_v2,contradiction_label,contradiction_risk,risk_v2_1,decision_v2_1,self_check_no_penalty,self_check_no_override_applied,risk_v2_2,decision_v2_2,effective_decision,por_decision,final_output,correctness_label,silence_flag,false_silence_flag,accepted_error_flag,error
q090,How many centimeters are in one meter?,"[""100"", ""one hundred""]",One meter is equal to 100 centimeters.,One meter is equal to 100 centimeters.,"[""One meter is equal to 100 centimeters."", ""There are 100 centimeters in one meter. This is because the metric system uses the base unit of length, which is the meter, and there are 100 such units in a kilometer (1,000 meters)."", ""One meter is equal to 100 centimeters.""]",One meter is equal to 100 centimeters.,3,v2_1,0.39000000000000001,0.39000000000000001,0.39,0.3956142957950912,0.4285714285714286,0.4835214336118313,0.4603174603174603,0.5396825396825398,YES,0.0,,,NO_CONTRADICTION,0.0,0.25299293802005735,PROCEED,,,,,PROCEED,SILENCE,One meter is equal to 100 centimeters.,correct,False,False,False,
q090,How many centimeters are in one meter?,"[""100"", ""one hundred""]",One meter is equal to 100 centimeters.,One meter is equal to 100 centimeters.,"[""One meter is equal to 100 centimeters."", ""There are 100 centimeters in one meter. This is because the metric system uses the base unit of length, which is the meter, and there are 100 such units in a kilometer (1,000 meters)."", ""One meter is equal to 100 centimeters.""]",One meter is equal to 100 centimeters.,3,v2_1,0.41999999999999998,0.41999999999999998,0.42,0.3956142957950912,0.4285714285714286,0.4835214336118313,0.4603174603174603,0.5396825396825398,YES,0.0,,,NO_CONTRADICTION,0.0,0.25299293802005735,PROCEED,,,,,PROCEED,SILENCE,One meter is equal to 100 centimeters.,correct,False,False,False,
q090,How many centimeters are in one meter?,"[""100"", ""one hundred""]",One meter is equal to 100 centimeters.,One meter is equal to 100 centimeters.,"[""One meter is equal to 100 centimeters."", ""There are 100 centimeters in one meter. This is because the metric system uses the base unit of length, which is the meter, and there are 100 such units in a kilometer (1,000 meters)."", ""One meter is equal to 100 centimeters.""]",One meter is equal to 100 centimeters.,3,v2_1,0.42999999999999999,0.42999999999999999,0.43,0.3956142957950912,0.4285714285714286,0.4835214336118313,0.4603174603174603,0.5396825396825398,YES,0.0,,,NO_CONTRADICTION,0.0,0.25299293802005735,PROCEED,,,,,PROCEED,SILENCE,One meter is equal to 100 centimeters.,correct,False,False,False,
q091,Which instrument measures atmospheric pressure?,"[""barometer""]",The instrument that measures atmospheric pressure is the barometer.,The instrument that measures atmospheric pressure is the barometer.,"[""The instrument that measures atmospheric pressure is the barometer.""]",The instrument that measures atmospheric pressure is the barometer.,1,v2_1,,baseline,,,,,,,,,,,,,,,,,,,PROCEED,PROCEED,The instrument that measures atmospheric pressure is the barometer.,correct,False,False,False,
q091,Which instrument measures atmospheric pressure?,"[""barometer""]",The instrument that measures atmospheric pressure is the barometer.,The instrument that measures atmospheric pressure is the barometer.,"[""The instrument that measures atmospheric pressure is the barometer."", ""The instrument that measures atmospheric pressure is the barometer."", ""The instrument that measures atmospheric pressure is the barometer or hygrometer.""]",The instrument that measures atmospheric pressure is the barometer.,3,v2_1,0.34999999999999998,0.34999999999999998,0.35,0.10917199332860605,0.4045199174779453,0.3523260379253304,0.888888888888889,0.11111111111111105,YES,0.0,,,NO_CONTRADICTION,0.0,0.12792003359982135,PROCEED,,,,,PROCEED,SILENCE,The instrument that measures atmospheric pressure is the barometer.,correct,False,False,False,
q091,Which instrument measures atmospheric pressure?,"[""barometer""]",The instrument that measures atmospheric pressure is the barometer.,The instrument that measures atmospheric pressure is the barometer.,"[""The instrument that measures atmospheric pressure is the barometer."", ""The instrument that measures atmospheric pressure is the barometer."", ""The instrument that measures atmospheric pressure is the barometer or hygrometer.""]",The instrument that measures atmospheric pressure is the barometer.,3,v2_1,0.39000000000000001,0.39000000000000001,0.39,0.10917199332860605,0.4045199174779453,0.3523260379253304,0.888888888888889,0.11111111111111105,YES,0.0,,,NO_CONTRADICTION,0.0,0.12792003359982135,PROCEED,,,,,PROCEED,PROCEED,The instrument that measures atmospheric pressure is the barometer.,correct,False,False,False,
q091,Which instrument measures atmospheric pressure?,"[""barometer""]",The instrument that measures atmospheric pressure is the barometer.,The instrument that measures atmospheric pressure is the barometer.,"[""The instrument that measures atmospheric pressure is the barometer."", ""The instrument that measures atmospheric pressure is the barometer."", ""The instrument that measures atmospheric pressure is the barometer or hygrometer.""]",The instrument that measures atmospheric pressure is the barometer.,3,v2_1,0.41999999999999998,0.41999999999999998,0.42,0.10917199332860605,0.4045199174779453,0.3523260379253304,0.888888888888889,0.11111111111111105,YES,0.0,,,NO_CONTRADICTION,0.0,0.12792003359982135,PROCEED,,,,,PROCEED,PROCEED,The instrument that measures atmospheric pressure is the barometer.,correct,False,False,False,
q091,Which instrument measures atmospheric pressure?,"[""barometer""]",The instrument that measures atmospheric pressure is the barometer.,The instrument that measures atmospheric pressure is the barometer.,"[""The instrument that measures atmospheric pressure is the barometer."", ""The instrument that measures atmospheric pressure is the barometer."", ""The instrument that measures atmospheric pressure is the barometer or hygrometer.""]",The instrument that measures atmospheric pressure is the barometer.,3,v2_1,0.42999999999999999,0.42999999999999999,0.43,0.10917199332860605,0.4045199174779453,0.3523260379253304,0.888888888888889,0.11111111111111105,YES,0.0,,,NO_CONTRADICTION,0.0,0.12792003359982135,PROCEED,,,,,PROCEED,PROCEED,The instrument that measures atmospheric pressure is the barometer.,correct,False,False,False,
q092,What is the pH of a neutral aqueous solution at 25°C?,"[""7"", ""seven"", ""7.0""]","The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, meaning it does not contain hydrogen ions (H+) and is considered acidic or weakly alkaline.","The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, meaning it does not contain hydrogen ions (H+) and is considered acidic or weakly alkaline.","[""The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, meaning it does not contain hydrogen ions (H+) and is considered acidic or weakly alkaline.""]","The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, meaning it does not contain hydrogen ions (H+) and is considered acidic or weakly alkaline.",1,v2_1,,baseline,,,,,,,,,,,,,,,,,,,PROCEED,PROCEED,"The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, meaning it does not contain hydrogen ions (H+) and is considered acidic or weakly alkaline.",correct,False,False,False,
q092,What is the pH of a neutral aqueous solution at 25°C?,"[""7"", ""seven"", ""7.0""]","The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, meaning it does not contain hydrogen ions (H+) and is considered acidic or weakly alkaline.","The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, meaning it does not contain hydrogen ions (H+) and is considered acidic or weakly alkaline.","[""The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, meaning it does not contain hydrogen ions (H+) and is considered acidic or weakly alkaline."", ""The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, with hydrogen ions (H+) present in excess compared to hydroxide ions (OH-)."", ""The pH of a neutral aqueous solution at 25°C is 7.0. This value represents the balance between hydroxide ions (OH-) and hydrogen ions (H+), making the solution basic or acidic. At this temperature, there are no significant contributions from water molecules to form H+ or OH- ions, resulting in a neutral pH of 7.""]","The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, meaning it does not contain hydrogen ions (H+) and is considered acidic or weakly alkaline.",3,v2_1,0.34999999999999998,0.34999999999999998,0.35,0.21791119405006754,0.7108057085060272,0.25355274277202017,0.462037037037037,0.537962962962963,NO,1.0,,,NO_CONTRADICTION,0.0,0.38365841542419865,SILENCE,,,,,SILENCE,PROCEED,,wrong,True,True,False,
q092,What is the pH of a neutral aqueous solution at 25°C?,"[""7"", ""seven"", ""7.0""]","The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, meaning it does not contain hydrogen ions (H+) and is considered acidic or weakly alkaline.","The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, meaning it does not contain hydrogen ions (H+) and is considered acidic or weakly alkaline.","[""The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, meaning it does not contain hydrogen ions (H+) and is considered acidic or weakly alkaline."", ""The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, with hydrogen ions (H+) present in excess compared to hydroxide ions (OH-)."", ""The pH of a neutral aqueous solution at 25°C is 7.0. This value represents the balance between hydroxide ions (OH-) and hydrogen ions (H+), making the solution basic or acidic. At this temperature, there are no significant contributions from water molecules to form H+ or OH- ions, resulting in a neutral pH of 7.""]","The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, meaning it does not contain hydrogen ions (H+) and is considered acidic or weakly alkaline.",3,v2_1,0.39000000000000001,0.39000000000000001,0.39,0.21791119405006754,0.7108057085060272,0.25355274277202017,0.462037037037037,0.537962962962963,NO,1.0,,,NO_CONTRADICTION,0.0,0.38365841542419865,PROCEED,,,,,PROCEED,PROCEED,"The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, meaning it does not contain hydrogen ions (H+) and is considered acidic or weakly alkaline.",correct,False,False,False,
q092,What is the pH of a neutral aqueous solution at 25°C?,"[""7"", ""seven"", ""7.0""]","The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, meaning it does not contain hydrogen ions (H+) and is considered acidic or weakly alkaline.","The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, meaning it does not contain hydrogen ions (H+) and is considered acidic or weakly alkaline.","[""The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, meaning it does not contain hydrogen ions (H+) and is considered acidic or weakly alkaline."", ""The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, with hydrogen ions (H+) present in excess compared to hydroxide ions (OH-)."", ""The pH of a neutral aqueous solution at 25°C is 7.0. This value represents the balance between hydroxide ions (OH-) and hydrogen ions (H+), making the solution basic or acidic. At this temperature, there are no significant contributions from water molecules to form H+ or OH- ions, resulting in a neutral pH of 7.""]","The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, meaning it does not contain hydrogen ions (H+) and is considered acidic or weakly alkaline.",3,v2_1,0.41999999999999998,0.41999999999999998,0.42,0.21791119405006754,0.7108057085060272,0.25355274277202017,0.462037037037037,0.537962962962963,NO,1.0,,,NO_CONTRADICTION,0.0,0.38365841542419865,PROCEED,,,,,PROCEED,PROCEED,"The pH of a neutral aqueous solution at 25°C is 7.0. This value indicates that the solution has a basic nature, meaning it does not contain hydrogen ions (H+) and is considered acidic or weakly alkaline.",correct,False,False,False,
